# Reviews,Wine Type,Country,Discounted Price,Final Price,Grape Variety,Number of Records,Original Price,Rating Name,Rating Score,Region,Regular Price,Wine Name,Year
,White,Italy,14.99,14.99,Pinot Gris/Grigio,1,14.99,,,Trentino-Alto Adige,,Santa Margherita Pinot Grigio (375ML half-bottle),2013
,White,Italy,14.99,14.99,Pinot Gris/Grigio,1,14.99,,,Trentino-Alto Adige,,Santa Margherita Pinot Grigio (375ML half-bottle),2013
1,White,Italy,22.99,22.99,Pinot Gris/Grigio,1,22.99,,,Trentino-Alto Adige,,Terlano Pinot Grigio,2013
1,White,Italy,22.99,22.99,Pinot Gris/Grigio,1,22.99,,,Trentino-Alto Adige,,Terlano Pinot Grigio,2013
1,White,Italy,22.99,22.99,Pinot Gris/Grigio,1,22.99,,,Trentino-Alto Adige,,Terlano Pinot Grigio,2013
,White,Italy,,16.99,Pinot Gris/Grigio,1,,,,Trentino-Alto Adige,16.99,Tiefenbrunner Pinot Grigio,2013
,White,Italy,,16.99,Pinot Gris/Grigio,1,,,,Trentino-Alto Adige,16.99,Tiefenbrunner Pinot Grigio,2013
,White,Italy,,16.99,Pinot Gris/Grigio,1,,,,Trentino-Alto Adige,16.99,Tiefenbrunner Pinot Grigio,2013
,White,Italy,,16.99,Pinot Gris/Grigio,1,,,,Trentino-Alto Adige,16.99,Tiefenbrunner Pinot Grigio,2013
,White,Italy,,16.99,Pinot Gris/Grigio,1,,,,Trentino-Alto Adige,16.99,Tiefenbrunner Pinot Grigio,2013
,White,Italy,,16.99,Pinot Gris/Grigio,1,,,,Trentino-Alto Adige,16.99,Tiefenbrunner Pinot Grigio,2013
,White,Italy,16.99,16.99,Pinot Gris/Grigio,1,16.99,,,Trentino-Alto Adige,,Tiefenbrunner Pinot Grigio,2013
,White,Italy,16.99,16.99,Pinot Gris/Grigio,1,16.99,,,Trentino-Alto Adige,,Tiefenbrunner Pinot Grigio,2013
,White,Italy,16.99,16.99,Pinot Gris/Grigio,1,16.99,,,Trentino-Alto Adige,,Tiefenbrunner Pinot Grigio,2013
1,White,Italy,9.99,9.99,Pinot Gris/Grigio,1,12,,,Tuscany,,Banfi Le Rime Pinot Grigio,2013
1,White,Italy,9.99,9.99,Pinot Gris/Grigio,1,12,,,Tuscany,,Banfi Le Rime Pinot Grigio,2013
,White,Italy,8.99,8.99,Other White Wine,1,15,,,Veneto,,Borgias Soave,2010
,White,Italy,8.99,8.99,Other White Wine,1,15,,,Veneto,,Borgias Soave,2010
,White,Italy,8.99,8.99,Other White Wine,1,15,,,Veneto,,Borgias Soave,2010
,White,Italy,8.99,8.99,Other White Wine,1,15,,,Veneto,,Borgias Soave,2010
,White,Italy,8.99,8.99,Other White Wine,1,15,,,Veneto,,Borgias Soave,2010
,White,Italy,8.99,8.99,Other White Wine,1,15,,,Veneto,,Borgias Soave,2010
2,White,Italy,,9.99,Pinot Gris/Grigio,1,,,,Veneto,9.99,Folonari Pinot Grigio,2013
2,White,Italy,9.99,9.99,Pinot Gris/Grigio,1,9.99,,,Veneto,,Folonari Pinot Grigio,2013
2,White,Italy,9.99,9.99,Pinot Gris/Grigio,1,9.99,,,Veneto,,Folonari Pinot Grigio,2013
2,White,Italy,9.99,9.99,Pinot Gris/Grigio,1,9.99,,,Veneto,,Folonari Pinot Grigio,2013
,White,Italy,7.99,7.99,Pinot Gris/Grigio,1,7.99,,,Veneto,,La Fiera Pinot Grigio,2013
,White,Italy,7.99,7.99,Pinot Gris/Grigio,1,7.99,,,Veneto,,La Fiera Pinot Grigio,2013
,White,Italy,7.99,7.99,Pinot Gris/Grigio,1,7.99,,,Veneto,,La Fiera Pinot Grigio,2013
,White,Italy,7.99,7.99,Pinot Gris/Grigio,1,7.99,,,Veneto,,La Fiera Pinot Grigio,2013
,White,Italy,7.99,7.99,Pinot Gris/Grigio,1,7.99,,,Veneto,,La Fiera Pinot Grigio,2013
,White,Italy,7.99,7.99,Pinot Gris/Grigio,1,7.99,,,Veneto,,La Fiera Pinot Grigio,2013
,White,Italy,7.99,7.99,Pinot Gris/Grigio,1,7.99,,,Veneto,,La Fiera Pinot Grigio,2013
,White,Italy,10.99,10.99,Pinot Gris/Grigio,1,10.99,,,Veneto,,Tiamo Pinot Grigio,2013
,White,Italy,10.99,10.99,Pinot Gris/Grigio,1,10.99,,,Veneto,,Tiamo Pinot Grigio,2013
,White,Italy,10.99,10.99,Pinot Gris/Grigio,1,10.99,,,Veneto,,Tiamo Pinot Grigio,2013
,White,Italy,10.99,10.99,Pinot Gris/Grigio,1,10.99,,,Veneto,,Tiamo Pinot Grigio,2013
,White,Italy,10.99,10.99,Pinot Gris/Grigio,1,10.99,,,Veneto,,Tiamo Pinot Grigio,2013
,White,Italy,,13.99,Pinot Gris/Grigio,1,,,,Veneto,13.99,Zenato Pinot Grigio,2013
,White,Italy,,13.99,Pinot Gris/Grigio,1,,,,Veneto,13.99,Zenato Pinot Grigio,2013
,White,Italy,13.99,13.99,Pinot Gris/Grigio,1,13.99,,,Veneto,,Zenato Pinot Grigio,2013
,White,Italy,13.99,13.99,Pinot Gris/Grigio,1,13.99,,,Veneto,,Zenato Pinot Grigio,2013
,White,Italy,13.99,13.99,Pinot Gris/Grigio,1,13.99,,,Veneto,,Zenato Pinot Grigio,2013
,White,Italy,13.99,13.99,Pinot Gris/Grigio,1,13.99,,,Veneto,,Zenato Pinot Grigio,2013
,White,New Zealand,17.99,17.99,Chardonnay,1,17.99,,,,,Kim Crawford Unoaked Chardonnay,2013
1,White,New Zealand,22.99,22.99,Sauvignon Blanc,1,22.99,,,Marlborough,,Astrolabe Province Sauvignon Blanc,2013
1,White,New Zealand,22.99,22.99,Sauvignon Blanc,1,22.99,,,Marlborough,,Astrolabe Province Sauvignon Blanc,2013
1,White,New Zealand,22.99,22.99,Sauvignon Blanc,1,22.99,,,Marlborough,,Astrolabe Province Sauvignon Blanc,2013
1,White,New Zealand,22.99,22.99,Sauvignon Blanc,1,22.99,,,Marlborough,,Astrolabe Province Sauvignon Blanc,2013
,White,New Zealand,14.99,14.99,Sauvignon Blanc,1,14.99,,,Marlborough,,Babich Marlborough Sauvignon Blanc,2013
,White,New Zealand,14.99,14.99,Sauvignon Blanc,1,14.99,,,Marlborough,,Babich Marlborough Sauvignon Blanc,2013
,White,New Zealand,14.99,14.99,Sauvignon Blanc,1,14.99,,,Marlborough,,Babich Marlborough Sauvignon Blanc,2013
,White,New Zealand,14.99,14.99,Sauvignon Blanc,1,14.99,,,Marlborough,,Babich Marlborough Sauvignon Blanc,2013
,White,New Zealand,14.99,14.99,Sauvignon Blanc,1,14.99,,,Marlborough,,Babich Marlborough Sauvignon Blanc,2013
1,White,New Zealand,11.99,11.99,Sauvignon Blanc,1,15,,,Marlborough,,Brancott Flight Song Sauvignon Blanc,2013
1,White,New Zealand,11.99,11.99,Sauvignon Blanc,1,15,,,Marlborough,,Brancott Flight Song Sauvignon Blanc,2013
1,White,New Zealand,11.99,11.99,Sauvignon Blanc,1,15,,,Marlborough,,Brancott Flight Song Sauvignon Blanc,2013
1,White,New Zealand,11.99,11.99,Sauvignon Blanc,1,15,,,Marlborough,,Brancott Flight Song Sauvignon Blanc,2013
1,White,New Zealand,11.99,11.99,Sauvignon Blanc,1,15,,,Marlborough,,Brancott Flight Song Sauvignon Blanc,2013
1,White,New Zealand,11.99,11.99,Sauvignon Blanc,1,15,,,Marlborough,,Brancott Flight Song Sauvignon Blanc,2013
,White,New Zealand,,10.99,Sauvignon Blanc,1,,,,Marlborough,10.99,Cupcake Vineyards Sauvignon Blanc 2014,2014
,White,New Zealand,,10.99,Sauvignon Blanc,1,,,,Marlborough,10.99,Cupcake Vineyards Sauvignon Blanc 2014,2014
,White,New Zealand,,10.99,Sauvignon Blanc,1,,,,Marlborough,10.99,Cupcake Vineyards Sauvignon Blanc 2014,2014
,White,New Zealand,,10.99,Sauvignon Blanc,1,,,,Marlborough,10.99,Cupcake Vineyards Sauvignon Blanc 2014,2014
,White,New Zealand,,10.99,Sauvignon Blanc,1,,,,Marlborough,10.99,Cupcake Vineyards Sauvignon Blanc 2014,2014
,White,New Zealand,,10.99,Sauvignon Blanc,1,,,,Marlborough,10.99,Cupcake Vineyards Sauvignon Blanc 2014,2014
,White,New Zealand,10.99,10.99,Sauvignon Blanc,1,10.99,,,Marlborough,,Cupcake Vineyards Sauvignon Blanc 2014,2014
,White,New Zealand,10.99,10.99,Sauvignon Blanc,1,10.99,,,Marlborough,,Cupcake Vineyards Sauvignon Blanc 2014,2014
,White,New Zealand,10.99,10.99,Sauvignon Blanc,1,10.99,,,Marlborough,,Cupcake Vineyards Sauvignon Blanc 2014,2014
,White,New Zealand,13.99,13.99,Sauvignon Blanc,1,13.99,,,Marlborough,,Dashwood Sauvignon Blanc,2013
,White,New Zealand,13.99,13.99,Sauvignon Blanc,1,13.99,,,Marlborough,,Dashwood Sauvignon Blanc,2013
,White,New Zealand,13.99,13.99,Sauvignon Blanc,1,13.99,,,Marlborough,,Dashwood Sauvignon Blanc,2013
,White,New Zealand,17.99,17.99,Sauvignon Blanc,1,17.99,,,Marlborough,,Goldwater Sauvignon Blanc,2013
1,White,New Zealand,22.99,22.99,Sauvignon Blanc,1,22.99,,,Marlborough,,Greywacke Sauvignon Blanc 2014,2014
1,White,New Zealand,22.99,22.99,Sauvignon Blanc,1,22.99,,,Marlborough,,Greywacke Sauvignon Blanc 2014,2014
1,White,New Zealand,22.99,22.99,Sauvignon Blanc,1,22.99,,,Marlborough,,Greywacke Sauvignon Blanc 2014,2014
1,White,New Zealand,22.99,22.99,Sauvignon Blanc,1,22.99,,,Marlborough,,Greywacke Sauvignon Blanc 2014,2014
1,White,New Zealand,22.99,22.99,Sauvignon Blanc,1,22.99,,,Marlborough,,Greywacke Sauvignon Blanc 2014,2014
1,White,New Zealand,22.99,22.99,Sauvignon Blanc,1,22.99,,,Marlborough,,Greywacke Sauvignon Blanc 2014,2014
1,White,New Zealand,16.99,16.99,Sauvignon Blanc,1,16.99,,,Marlborough,,Jules Taylor Sauvignon Blanc 2014,2014
,White,New Zealand,,12.99,Sauvignon Blanc,1,,,,Marlborough,12.99,Matua Valley Sauvignon Blanc 2014,2014
,White,New Zealand,,12.99,Sauvignon Blanc,1,,,,Marlborough,12.99,Matua Valley Sauvignon Blanc 2014,2014
,White,New Zealand,,12.99,Sauvignon Blanc,1,,,,Marlborough,12.99,Matua Valley Sauvignon Blanc 2014,2014
,White,New Zealand,,12.99,Sauvignon Blanc,1,,,,Marlborough,12.99,Matua Valley Sauvignon Blanc 2014,2014
,White,New Zealand,,12.99,Sauvignon Blanc,1,,,,Marlborough,12.99,Matua Valley Sauvignon Blanc 2014,2014
,White,New Zealand,,12.99,Sauvignon Blanc,1,,,,Marlborough,12.99,Matua Valley Sauvignon Blanc 2014,2014
,White,New Zealand,12.99,12.99,Sauvignon Blanc,1,12.99,,,Marlborough,,Matua Valley Sauvignon Blanc 2014,2014
,White,New Zealand,12.99,12.99,Sauvignon Blanc,1,12.99,,,Marlborough,,Matua Valley Sauvignon Blanc 2014,2014
,White,New Zealand,,12.99,Sauvignon Blanc,1,,,,Marlborough,12.99,Mohua Sauvignon Blanc,2013
,White,New Zealand,,12.99,Sauvignon Blanc,1,,,,Marlborough,12.99,Mohua Sauvignon Blanc,2013
,White,New Zealand,,12.99,Sauvignon Blanc,1,,,,Marlborough,12.99,Mohua Sauvignon Blanc,2013
,White,New Zealand,,12.99,Sauvignon Blanc,1,,,,Marlborough,12.99,Mohua Sauvignon Blanc,2013
,White,New Zealand,,12.99,Sauvignon Blanc,1,,,,Marlborough,12.99,Mohua Sauvignon Blanc,2013
,White,New Zealand,,12.99,Sauvignon Blanc,1,,,,Marlborough,12.99,Mohua Sauvignon Blanc,2013
,White,New Zealand,,12.99,Sauvignon Blanc,1,,,,Marlborough,12.99,Mohua Sauvignon Blanc,2013
1,White,New Zealand,,22.99,Sauvignon Blanc,1,,,,Marlborough,22.99,Nobilo Icon Sauvignon Blanc,2013
1,White,New Zealand,,22.99,Sauvignon Blanc,1,,,,Marlborough,22.99,Nobilo Icon Sauvignon Blanc,2013
1,White,New Zealand,,22.99,Sauvignon Blanc,1,,,,Marlborough,22.99,Nobilo Icon Sauvignon Blanc,2013
1,White,New Zealand,,22.99,Sauvignon Blanc,1,,,,Marlborough,22.99,Nobilo Icon Sauvignon Blanc,2013
1,White,New Zealand,22.99,22.99,Sauvignon Blanc,1,22.99,,,Marlborough,,Nobilo Icon Sauvignon Blanc,2013
1,White,New Zealand,22.99,22.99,Sauvignon Blanc,1,22.99,,,Marlborough,,Nobilo Icon Sauvignon Blanc,2013
1,White,New Zealand,22.99,22.99,Sauvignon Blanc,1,22.99,,,Marlborough,,Nobilo Icon Sauvignon Blanc,2013
,White,New Zealand,,13.99,Sauvignon Blanc,1,,,,Marlborough,13.99,Nobilo Sauvignon Blanc 2014,2014
,White,New Zealand,13.99,13.99,Sauvignon Blanc,1,13.99,,,Marlborough,,Nobilo Sauvignon Blanc 2014,2014
,White,New Zealand,13.99,13.99,Sauvignon Blanc,1,13.99,,,Marlborough,,Nobilo Sauvignon Blanc 2014,2014
,White,New Zealand,13.99,13.99,Sauvignon Blanc,1,13.99,,,Marlborough,,Nobilo Sauvignon Blanc 2014,2014
,White,New Zealand,17.99,17.99,Sauvignon Blanc,1,17.99,,,Marlborough,,Saint Clair Family Estate Sauvignon Blanc,2013
,White,New Zealand,,19.99,Sauvignon Blanc,1,,,,Marlborough,19.99,Spy Valley Sauvignon Blanc 2014,2014
,White,New Zealand,19.99,19.99,Sauvignon Blanc,1,19.99,,,Marlborough,,Spy Valley Sauvignon Blanc 2014,2014
,White,New Zealand,19.99,19.99,Sauvignon Blanc,1,19.99,,,Marlborough,,Spy Valley Sauvignon Blanc 2014,2014
,White,New Zealand,19.99,19.99,Sauvignon Blanc,1,19.99,,,Marlborough,,Spy Valley Sauvignon Blanc 2014,2014
,White,New Zealand,19.99,19.99,Sauvignon Blanc,1,19.99,,,Marlborough,,Spy Valley Sauvignon Blanc 2014,2014
1,White,New Zealand,,11.99,Sauvignon Blanc,1,,,,Marlborough,11.99,Starborough Sauvignon Blanc Marlborough 2014,2014
1,White,New Zealand,,11.99,Sauvignon Blanc,1,,,,Marlborough,11.99,Starborough Sauvignon Blanc Marlborough 2014,2014
1,White,New Zealand,,11.99,Sauvignon Blanc,1,,,,Marlborough,11.99,Starborough Sauvignon Blanc Marlborough 2014,2014
1,White,New Zealand,11.99,11.99,Sauvignon Blanc,1,11.99,,,Marlborough,,Starborough Sauvignon Blanc Marlborough 2014,2014
1,White,New Zealand,11.99,11.99,Sauvignon Blanc,1,11.99,,,Marlborough,,Starborough Sauvignon Blanc Marlborough 2014,2014
,White,New Zealand,,15.99,Sauvignon Blanc,1,,,,Marlborough,15.99,The Crossings Sauvignon Blanc 2014,2014
,White,New Zealand,15.99,15.99,Sauvignon Blanc,1,15.99,,,Marlborough,,The Crossings Sauvignon Blanc 2014,2014
,White,New Zealand,15.99,15.99,Sauvignon Blanc,1,15.99,,,Marlborough,,The Crossings Sauvignon Blanc 2014,2014
,White,New Zealand,15.99,15.99,Sauvignon Blanc,1,15.99,,,Marlborough,,The Crossings Sauvignon Blanc 2014,2014
,White,New Zealand,15.99,15.99,Sauvignon Blanc,1,15.99,,,Marlborough,,The Crossings Sauvignon Blanc 2014,2014
4,White,New Zealand,14.99,14.99,Sauvignon Blanc,1,14.99,,,Marlborough,,The Seeker Sauvignon Blanc,2013
4,White,New Zealand,14.99,14.99,Sauvignon Blanc,1,14.99,,,Marlborough,,The Seeker Sauvignon Blanc,2013
4,White,New Zealand,14.99,14.99,Sauvignon Blanc,1,14.99,,,Marlborough,,The Seeker Sauvignon Blanc,2013
4,White,New Zealand,14.99,14.99,Sauvignon Blanc,1,14.99,,,Marlborough,,The Seeker Sauvignon Blanc,2013
,White,New Zealand,19.99,19.99,Sauvignon Blanc,1,19.99,,,Marlborough,,Vavasour Sauvignon Blanc,2013
,White,New Zealand,19.99,19.99,Sauvignon Blanc,1,19.99,,,Marlborough,,Vavasour Sauvignon Blanc,2013
,White,New Zealand,19.99,19.99,Sauvignon Blanc,1,19.99,,,Marlborough,,Vavasour Sauvignon Blanc,2013
3,White,New Zealand,,19.99,Sauvignon Blanc,1,,,,Marlborough,19.99,Wairau River Sauvignon Blanc,2013
3,White,New Zealand,,19.99,Sauvignon Blanc,1,,,,Marlborough,19.99,Wairau River Sauvignon Blanc,2013
3,White,New Zealand,,19.99,Sauvignon Blanc,1,,,,Marlborough,19.99,Wairau River Sauvignon Blanc,2013
3,White,New Zealand,,19.99,Sauvignon Blanc,1,,,,Marlborough,19.99,Wairau River Sauvignon Blanc,2013
3,White,New Zealand,,19.99,Sauvignon Blanc,1,,,,Marlborough,19.99,Wairau River Sauvignon Blanc,2013
3,White,New Zealand,,19.99,Sauvignon Blanc,1,,,,Marlborough,19.99,Wairau River Sauvignon Blanc,2013
3,White,New Zealand,19.99,19.99,Sauvignon Blanc,1,19.99,,,Marlborough,,Wairau River Sauvignon Blanc,2013
3,White,New Zealand,19.99,19.99,Sauvignon Blanc,1,19.99,,,Marlborough,,Wairau River Sauvignon Blanc,2013
,White,New Zealand,,19.99,Sauvignon Blanc,1,,,,Marlborough,19.99,Whitehaven Sauvignon Blanc 2014,2014
,White,New Zealand,,19.99,Sauvignon Blanc,1,,,,Marlborough,19.99,Whitehaven Sauvignon Blanc 2014,2014
,White,New Zealand,,19.99,Sauvignon Blanc,1,,,,Marlborough,19.99,Whitehaven Sauvignon Blanc 2014,2014
,White,New Zealand,,19.99,Sauvignon Blanc,1,,,,Marlborough,19.99,Whitehaven Sauvignon Blanc 2014,2014
,White,New Zealand,,19.99,Sauvignon Blanc,1,,,,Marlborough,19.99,Whitehaven Sauvignon Blanc 2014,2014
,White,New Zealand,,19.99,Sauvignon Blanc,1,,,,Marlborough,19.99,Whitehaven Sauvignon Blanc 2014,2014
,White,New Zealand,,19.99,Sauvignon Blanc,1,,,,Marlborough,19.99,Whitehaven Sauvignon Blanc 2014,2014
,White,New Zealand,19.99,19.99,Sauvignon Blanc,1,19.99,,,Marlborough,,Whitehaven Sauvignon Blanc 2014,2014
,White,New Zealand,19.99,19.99,Sauvignon Blanc,1,19.99,,,Marlborough,,Whitehaven Sauvignon Blanc 2014,2014
,White,New Zealand,19.99,19.99,Sauvignon Blanc,1,19.99,,,Marlborough,,Whitehaven Sauvignon Blanc 2014,2014
,White,New Zealand,13.99,13.99,Sauvignon Blanc,1,13.99,,,Marlborough,,Wither Hills Sauvignon Blanc,2013
,White,New Zealand,14.99,14.99,Sauvignon Blanc,1,14.99,,,Marlborough,,Yealands Sauvignon Blanc 2014,2014
,White,New Zealand,14.99,14.99,Sauvignon Blanc,1,14.99,,,Marlborough,,Yealands Sauvignon Blanc 2014,2014
,White,New Zealand,14.99,14.99,Sauvignon Blanc,1,14.99,,,Marlborough,,Yealands Sauvignon Blanc 2014,2014
,White,New Zealand,14.99,14.99,Sauvignon Blanc,1,14.99,,,Marlborough,,Yealands Sauvignon Blanc 2014,2014
1,White,South Africa,18.99,18.99,Chardonnay,1,18.99,,,,,De Wetshof Bon Vallon Chardonnay,2013
1,White,South Africa,18.99,18.99,Chardonnay,1,18.99,,,,,De Wetshof Bon Vallon Chardonnay,2013
1,White,South Africa,18.99,18.99,Chardonnay,1,18.99,,,,,De Wetshof Bon Vallon Chardonnay,2013
1,White,South Africa,18.99,18.99,Chardonnay,1,18.99,,,,,De Wetshof Bon Vallon Chardonnay,2013
,White,South Africa,,17.99,Chardonnay,1,,,,,17.99,Glen Carlou Chardonnay,2012
,White,South Africa,,17.99,Chardonnay,1,,,,,17.99,Glen Carlou Chardonnay,2012
,White,South Africa,,17.99,Chardonnay,1,,,,,17.99,Glen Carlou Chardonnay,2012
,White,South Africa,,17.99,Chardonnay,1,,,,,17.99,Glen Carlou Chardonnay,2012
,White,South Africa,,17.99,Chardonnay,1,,,,,17.99,Glen Carlou Chardonnay,2012
,White,South Africa,,17.99,Chardonnay,1,,,,,17.99,Glen Carlou Chardonnay,2012
1,White,South Africa,,10.99,Chardonnay,1,,,,,10.99,Indaba Chardonnay,2013
1,White,South Africa,,10.99,Chardonnay,1,,,,,10.99,Indaba Chardonnay,2013
1,White,South Africa,,10.99,Chardonnay,1,,,,,10.99,Indaba Chardonnay,2013
1,White,South Africa,,10.99,Chardonnay,1,,,,,10.99,Indaba Chardonnay,2013
1,White,South Africa,,10.99,Chardonnay,1,,,,,10.99,Indaba Chardonnay,2013
1,White,South Africa,,10.99,Chardonnay,1,,,,,10.99,Indaba Chardonnay,2013
1,White,South Africa,,10.99,Chardonnay,1,,,,,10.99,Indaba Chardonnay,2013
,White,South Africa,14.99,14.99,Chenin Blanc,1,14.99,,,,,Badenhorst Secateurs Chenin Blanc,2013
,White,South Africa,9.99,9.99,Chenin Blanc,1,9.99,,,,,MAN Vintners Chenin Blanc 2014,2014
,White,South Africa,9.99,9.99,Chenin Blanc,1,9.99,,,,,MAN Vintners Chenin Blanc 2014,2014
,White,South Africa,9.99,9.99,Chenin Blanc,1,9.99,,,,,MAN Vintners Chenin Blanc 2014,2014
,White,South Africa,9.99,9.99,Chenin Blanc,1,9.99,,,,,MAN Vintners Chenin Blanc 2014,2014
,White,South Africa,9.99,9.99,Chenin Blanc,1,9.99,,,,,MAN Vintners Chenin Blanc 2014,2014
,White,South Africa,9.99,9.99,Chenin Blanc,1,9.99,,,,,MAN Vintners Chenin Blanc 2014,2014
,White,South Africa,9.99,9.99,Chenin Blanc,1,9.99,,,,,MAN Vintners Chenin Blanc 2014,2014
,White,South Africa,,9.99,Other White Blends,1,,,,,9.99,Goats do Roam White,2013
,White,South Africa,,9.99,Other White Blends,1,,,,,9.99,Goats do Roam White,2013
,White,South Africa,9.99,9.99,Other White Blends,1,9.99,,,,,Goats do Roam White,2013
,White,South Africa,9.99,9.99,Other White Blends,1,9.99,,,,,Goats do Roam White,2013
,White,South Africa,9.99,9.99,Other White Blends,1,9.99,,,,,Goats do Roam White,2013
,White,South Africa,9.99,9.99,Other White Blends,1,9.99,,,,,Goats do Roam White,2013
1,White,South Africa,15.99,15.99,Sauvignon Blanc,1,15.99,,,,,Bayten Buitenverwachting Sauvignon Blanc,2013
1,White,South Africa,15.99,15.99,Sauvignon Blanc,1,15.99,,,,,Bayten Buitenverwachting Sauvignon Blanc,2013
1,White,Spain,,7.99,Other White Blends,1,,,,,7.99,Protocolo Blanco,2013
1,White,Spain,,7.99,Other White Blends,1,,,,,7.99,Protocolo Blanco,2013
1,White,Spain,,7.99,Other White Blends,1,,,,,7.99,Protocolo Blanco,2013
1,White,Spain,,7.99,Other White Blends,1,,,,,7.99,Protocolo Blanco,2013
1,White,Spain,,7.99,Other White Blends,1,,,,,7.99,Protocolo Blanco,2013
1,White,Spain,,7.99,Other White Blends,1,,,,,7.99,Protocolo Blanco,2013
1,White,Spain,7.99,7.99,Other White Blends,1,7.99,,,,,Protocolo Blanco,2013
1,White,Spain,7.99,7.99,Other White Blends,1,7.99,,,,,Protocolo Blanco,2013
1,White,Spain,7.99,7.99,Other White Blends,1,7.99,,,,,Protocolo Blanco,2013
25,White,Spain,25.99,25.99,Sherry,1,25.99,,,,,Alvear Pedro Ximinez 1927 (375ML half-bottle),
,White,Spain,14.99,14.99,Albarino,1,14.99,,,Rias Baixas,,Bodegas Fillaboa Albarino Rias Baixas,2013
,White,Spain,14.99,14.99,Albarino,1,14.99,,,Rias Baixas,,Bodegas Fillaboa Albarino Rias Baixas,2013
,White,Spain,14.99,14.99,Albarino,1,14.99,,,Rias Baixas,,Bodegas Fillaboa Albarino Rias Baixas,2013
,White,Spain,14.99,14.99,Albarino,1,14.99,,,Rias Baixas,,Bodegas Fillaboa Albarino Rias Baixas,2013
3,White,Spain,17.99,17.99,Albarino,1,17.99,,,Rias Baixas,,La Cana Albarino,2013
3,White,Spain,17.99,17.99,Albarino,1,17.99,,,Rias Baixas,,La Cana Albarino,2013
3,White,Spain,17.99,17.99,Albarino,1,17.99,,,Rias Baixas,,La Cana Albarino,2013
3,White,Spain,17.99,17.99,Albarino,1,17.99,,,Rias Baixas,,La Cana Albarino,2013
3,White,Spain,17.99,17.99,Albarino,1,17.99,,,Rias Baixas,,La Cana Albarino,2013
,White,Spain,,16.99,Albarino,1,,,,Rias Baixas,16.99,Martin Codax Albarino,2012
,White,Spain,,16.99,Albarino,1,,,,Rias Baixas,16.99,Martin Codax Albarino,2012
,White,Spain,,16.99,Albarino,1,,,,Rias Baixas,16.99,Martin Codax Albarino,2012
,White,Spain,,16.99,Albarino,1,,,,Rias Baixas,16.99,Martin Codax Albarino,2012
,White,Spain,16.99,16.99,Albarino,1,16.99,,,Rias Baixas,,Martin Codax Albarino,2012
,White,Spain,16.99,16.99,Albarino,1,16.99,,,Rias Baixas,,Martin Codax Albarino,2012
,White,Spain,16.99,16.99,Albarino,1,16.99,,,Rias Baixas,,Martin Codax Albarino,2012
,White,Spain,,19.99,Albarino,1,,,,Rias Baixas,19.99,Paco & Lola Albarino,2013
,White,Spain,,19.99,Albarino,1,,,,Rias Baixas,19.99,Paco & Lola Albarino,2013
,White,Spain,,19.99,Albarino,1,,,,Rias Baixas,19.99,Paco & Lola Albarino,2013
,White,Spain,19.99,19.99,Albarino,1,19.99,,,Rias Baixas,,Paco & Lola Albarino,2013
,White,Spain,19.99,19.99,Albarino,1,19.99,,,Rias Baixas,,Paco & Lola Albarino,2013
,White,Spain,18.99,18.99,Albarino,1,18.99,,,Rias Baixas,,Pazo de Barrantes Albarino,2013
,White,Spain,18.99,18.99,Albarino,1,18.99,,,Rias Baixas,,Pazo de Barrantes Albarino,2013
,White,Spain,18.99,18.99,Albarino,1,18.99,,,Rias Baixas,,Pazo de Barrantes Albarino,2013
,White,Spain,14.99,14.99,Other White Blends,1,14.99,,,Rioja,,Cune Monopole,2013
,White,Spain,14.99,14.99,Other White Blends,1,14.99,,,Rioja,,Cune Monopole,2013
,White,Spain,14.99,14.99,Other White Blends,1,14.99,,,Rioja,,Cune Monopole,2013
,White,Spain,14.99,14.99,Other White Blends,1,14.99,,,Rioja,,Cune Monopole,2013
,White,Spain,9.99,9.99,Other White Wine,1,12,,,Rueda,,Marques de Caceres Verdejo,2013
,White,Spain,9.99,9.99,Other White Wine,1,12,,,Rueda,,Marques de Caceres Verdejo,2013
,White,Spain,9.99,9.99,Other White Wine,1,12,,,Rueda,,Marques de Caceres Verdejo,2013
,White,Spain,9.99,9.99,Other White Wine,1,12,,,Rueda,,Marques de Caceres Verdejo,2013
,White,Spain,9.99,9.99,Other White Wine,1,12,,,Rueda,,Marques de Caceres Verdejo,2013
,White,Spain,9.99,9.99,Other White Wine,1,12,,,Rueda,,Marques de Caceres Verdejo,2013
,White,Spain,9.99,9.99,Other White Wine,1,12,,,Rueda,,Marques de Caceres Verdejo,2013
,White,USA,11.99,11.99,Chardonnay,1,27,,,California,,Benziger Sonoma Chardonnay,2012
,White,USA,11.99,11.99,Chardonnay,1,27,,,California,,Benziger Sonoma Chardonnay,2012
,White,USA,11.99,11.99,Chardonnay,1,27,,,California,,Benziger Sonoma Chardonnay,2012
,White,USA,11.99,11.99,Chardonnay,1,27,,,California,,Benziger Sonoma Chardonnay,2012
,White,USA,11.99,11.99,Chardonnay,1,27,,,California,,Benziger Sonoma Chardonnay,2012
,White,USA,11.99,11.99,Chardonnay,1,27,,,California,,Benziger Sonoma Chardonnay,2012
,White,USA,18.99,18.99,Chardonnay,1,22,,,California,,Beringer Napa Valley Chardonnay,2013
,White,USA,19.99,19.99,Chardonnay,1,22,,,California,,Black Stallion Winery Estate Chardonnay,2012
