,index,Wine Type,Country,Final Price,Grape Variety,Rating Score,Wine Name,alcohol_percent,food_pairing
554,6302,White,USA,19.99,Sauvignon Blanc,90.0,Schug Sauvignon Blanc,0,
555,6309,White,USA,13.99,Viognier,88.0,Bonterra Organically Grown Viognier,0,
556,6317,White,USA,17.99,Riesling,92.0,Chateau Ste. Michelle Cold Creek Vineyard Riesling,0,
557,6318,White,France,54.99,Chardonnay,89.0,Louis Jadot Chassagne-Montrachet,0,
558,6321,White,France,29.99,Chardonnay,89.0,William Fevre Chablis Domaine,0,
559,6329,White,Italy,18.99,Chardonnay,90.0,Frescobaldi Pomino Chardonnay,0,
560,6332,White,USA,28.99,Chardonnay,93.0,Dierberg Chardonnay,0,
561,6340,White,USA,25.99,Chardonnay,92.0,Melville Estate Chardonnay,0,
562,6347,White,Chile,17.99,Sauvignon Blanc,91.0,Errazuriz Max Reserva Sauvignon Blanc,0,
563,6353,White,Chile,10.99,Sauvignon Blanc,90.0,Los Vascos Sauvignon Blanc 2014,0,
564,6359,White,Chile,18.99,Sauvignon Blanc,91.0,Vina Maipo Vitral Sauvignon Blanc,0,
565,6363,White,South Africa,14.99,Chenin Blanc,90.0,Badenhorst Secateurs Chenin Blanc,0,
566,6369,White,USA,45.99,Chardonnay,93.0,Flowers Sonoma Coast Chardonnay,0,
567,6370,White,USA,23.99,Chardonnay,90.0,Landmark Overlook Chardonnay,0,
568,6375,White,USA,23.99,Chardonnay,94.0,Thomas Fogarty Santa Cruz Mountains Chardonnay,0,
569,6378,White,USA,10.99,Petite Sirah,89.0,Bogle Petite Sirah,0,
570,6385,White,USA,19.99,Petite Sirah,94.0,Parducci True Grit Petite Sirah,0,
571,6386,White,USA,39.99,Petite Sirah,91.0,Stags' Leap Winery Petite Sirah,0,
572,6392,White,USA,16.99,Pinot Gris/Grigio,90.0,Erath Pinot Gris,0,
573,6400,White,Austria,17.99,Gruner Veltliner,90.0,Loimer Lois Gruner Veltliner,0,
574,6408,White,France,19.99,Bordeaux,91.0,Chateau Couhins Blanc,0,
575,6414,White,France,67.99,Chardonnay,94.0,Chateau Fuisse Les Combettes Pouilly-Fuisse,0,
576,6416,White,France,31.99,Chardonnay,93.0,Simonnet-Febvre Chablis Premier Cru Vaillons,0,
577,6419,White,France,31.99,Sauvignon Blanc,90.0,Chateau de Sancerre,0,
578,6427,White,Greece,17.99,Other White Wine,90.0,Boutari Moschofilero,0,
579,6434,White,New Zealand,18.99,Sauvignon Blanc,90.0,Nautilus Sauvignon Blanc,0,
580,6440,White,New Zealand,13.99,Sauvignon Blanc,90.0,Wither Hills Sauvignon Blanc,0,
581,6446,White,USA,19.99,Chardonnay,91.0,DeLoach Russian River Chardonnay,0,
582,6452,White,USA,15.99,Chardonnay,90.0,Rutherford Ranch Chardonnay,0,
583,6453,White,USA,15.99,Chardonnay,90.0,Wente Morning Fog Chardonnay,0,
584,6455,White,USA,26.99,Petite Sirah,92.0,Michael David Winery Earthquake Petite Sirah,0,
585,6461,White,USA,24.99,Sauvignon Blanc,92.0,Hall Napa Valley Sauvignon Blanc,0,
586,6467,White,USA,14.99,Sauvignon Blanc,89.0,Honig Sauvignon Blanc,0,
587,6470,White,USA,19.99,Sauvignon Blanc,91.0,Merryvale Starmont Sauvignon Blanc,0,
588,6476,White,USA,19.99,Pinot Gris/Grigio,90.0,WillaKenzie Estate Pinot Gris,0,
589,6480,White,USA,14.99,Riesling,89.0,Willamette Valley Vineyards Riesling,0,
590,6483,White,USA,14.99,Chardonnay,90.0,Boomtown by Dusted Valley Chardonnay,0,
591,6486,White,USA,15.99,Chenin Blanc,92.0,L'Ecole 41 Chenin Blanc,0,
592,6487,White,USA,12.99,Pinot Gris/Grigio,89.0,Chateau Ste. Michelle Pinot Gris,0,
593,6493,White,USA,10.99,Riesling,88.0,Pacific Rim Riesling,0,
594,6502,White,USA,21.99,Riesling,93.0,Poet's Leap Riesling,0,
595,6508,White,USA,16.99,Sauvignon Blanc,90.0,Chateau Ste. Michelle Horse Heaven Vineyard Sauvignon Blanc,0,
596,6514,White,Argentina,18.99,Chardonnay,89.0,Catena Chardonnay,0,
597,6519,White,Australia,10.99,Chardonnay,89.0,Shoofly Chardonnay,0,
598,6528,White,Australia,14.99,Chardonnay,90.0,Wild Oats Chardonnay,0,
599,6534,White,Chile,11.99,Sauvignon Blanc,88.0,Concha y Toro Casillero del Diablo Sauvignon Blanc,0,
600,6540,White,France,19.99,Gewurztraminer,90.0,Trimbach Gewurztraminer,0,
601,6547,White,France,19.99,Rhone White Blends,90.0,Michel Gassier Costieres de Nimes Nostre Pais White,0,
602,6550,White,France,17.99,Chenin Blanc,91.0,Guy Saget Vouvray Marie de Beauregard,0,
603,6556,White,Italy,21.99,Muscat,89.0,Ceretto Santo Stefano Moscato d'Asti,0,
604,6557,White,New Zealand,22.99,Sauvignon Blanc,90.0,Astrolabe Province Sauvignon Blanc,0,
605,6558,White,New Zealand,17.99,Sauvignon Blanc,90.0,Saint Clair Family Estate Sauvignon Blanc,0,
606,6564,White,South Africa,18.99,Chardonnay,90.0,De Wetshof Bon Vallon Chardonnay,0,
607,6565,White,South Africa,15.99,Sauvignon Blanc,90.0,Bayten Buitenverwachting Sauvignon Blanc,0,
608,6571,White,Spain,14.99,Other White Blends,90.0,Cune Monopole,0,
609,6577,White,USA,24.99,Sauvignon Blanc,90.0,Round Pond Sauvignon Blanc,0,
610,6578,White,USA,18.99,Pinot Gris/Grigio,90.0,Solena Estate Pinot Gris,0,
611,6580,White,USA,24.99,Viognier,90.0,K Vintners Viognier,0,
612,6583,White,Chile,7.99,Chardonnay,89.0,La Playa Estate Un-Oaked Chardonnay 2014,0,
613,6589,White,Italy,13.99,Pinot Gris/Grigio,90.0,Masi Masianco Pinot Grigio/Verduzzo,0,
614,6591,White,New Zealand,14.99,Sauvignon Blanc,90.0,Yealands Sauvignon Blanc 2014,0,
615,6597,White,USA,29.99,Chardonnay,90.0,Pine Ridge Dijon Clone Carneros Chardonnay,0,
616,6601,White,USA,19.99,Chardonnay,90.0,Rodney Strong Chalk Hill Chardonnay,0,
617,6607,White,USA,15.99,Sauvignon Blanc,91.0,Rodney Strong Charlotte's Home Sauvignon Blanc,0,
